InvoiceNo,DateKey,StockCode,CustomerID,Quantity,UnitPrice,SalesAmount
565144,20110901,21930,16456,20,2.08,41.6
565144,20110901,23201,16456,20,2.08,41.6
565144,20110901,21931,16456,20,2.08,41.6
565144,20110901,85099F,16456,20,2.08,41.6
565144,20110901,22411,16456,20,2.08,41.6
565144,20110901,85099C,16456,20,2.08,41.6
565144,20110901,23203,16456,20,2.08,41.6
565144,20110901,23202,16456,20,2.08,41.6
565144,20110901,21928,16456,10,2.08,20.8
565144,20110901,21929,16456,10,2.08,20.8
565144,20110901,20712,16456,10,2.08,20.8
565144,20110901,85099B,16456,30,2.08,62.400000000000006
565145,20110901,22751,12415,240,3.39,813.6
565145,20110901,21915,12415,720,1.06,763.2
565145,20110901,22492,12415,1152,0.55,633.6
565145,20110901,23349,12415,60,1.25,75
565145,20110901,23445,12415,200,0.72,144
565145,20110901,22818,12415,72,0.36,25.919999999999998
565145,20110901,23077,12415,200,1.04,208
565145,20110901,22621,12415,48,1.45,69.6
565146,20110901,21891,12415,144,1.45,208.79999999999998
565147,20110901,47566B,16187,8,4.95,39.6
565147,20110901,22549,16187,12,1.45,17.4
565147,20110901,22550,16187,4,3.75,15
565147,20110901,21891,16187,12,1.45,17.4
565147,20110901,21704,16187,12,0.85,10.2
565147,20110901,21791,16187,12,1.25,15
565147,20110901,21912,16187,4,3.75,15
565147,20110901,21790,16187,24,0.85,20.4
565147,20110901,22457,16187,24,2.95,70.80000000000001
565147,20110901,35471D,16187,24,0.39,9.36
565147,20110901,20992,16187,24,0.39,9.36
565147,20110901,23344,16187,20,2.08,41.6
565147,20110901,23333,16187,24,1.25,30
565147,20110901,23330,16187,24,1.25,30
565147,20110901,23332,16187,36,1.65,59.4
565147,20110901,23329,16187,36,1.65,59.4
565149,20110901,16008,14414,24,0.12,2.88
565149,20110901,20992,14414,24,0.39,9.36
565149,20110901,20996,14414,24,0.19,4.5600000000000005
565149,20110901,21636,14414,12,0.75,9
565149,20110901,21932,14414,10,1.65,16.5
565149,20110901,21992,14414,12,1.25,15
565149,20110901,22208,14414,12,0.83,9.959999999999999
565149,20110901,22610,14414,36,0.19,6.84
565149,20110901,37327,14414,48,0.39,18.72
565149,20110901,84012,14414,24,0.85,20.4
565149,20110901,85019B,14414,24,1.25,30
565149,20110901,21641,14414,24,0.29,6.959999999999999
565149,20110901,20984,14414,48,0.29,13.919999999999998
565149,20110901,22211,14414,12,0.83,9.959999999999999
565150,20110901,84836,14298,24,1.06,25.44
565150,20110901,22297,14298,24,1.06,25.44
565150,20110901,22296,14298,24,1.45,34.8
565150,20110901,23089,14298,12,1.45,17.4
565150,20110901,22752,14298,6,7.65,45.900000000000006
565150,20110901,21889,14298,12,1.06,12.72
565150,20110901,23154,14298,24,1.85,44.400000000000006
565150,20110901,23155,14298,24,0.72,17.28
565150,20110901,23156,14298,24,1.85,44.400000000000006
565150,20110901,23158,14298,24,1.85,44.400000000000006
565150,20110901,23159,14298,24,1.85,44.400000000000006
565150,20110901,22372,14298,8,3.95,31.6
565150,20110901,22375,14298,8,3.95,31.6
565150,20110901,21935,14298,20,1.45,29
565150,20110901,22374,14298,4,3.95,15.8
565150,20110901,22376,14298,8,3.95,31.6
565150,20110901,22371,14298,8,3.95,31.6
565150,20110901,15036,14298,48,0.72,34.56
565150,20110901,17003,14298,108,0.25,27
565150,20110901,21648,14298,24,1.06,25.44
565150,20110901,20665,14298,12,2.55,30.599999999999998
565150,20110901,85230A,14298,72,0.21,15.12
565150,20110901,85230E,14298,72,0.21,15.12
565150,20110901,85230G,14298,48,0.21,10.08
565150,20110901,85230B,14298,72,0.21,15.12
565150,20110901,22969,14298,24,1.25,30
565150,20110901,72741,14298,36,1.25,45
565150,20110901,72232,14298,144,0.19,27.36
565150,20110901,40001,14298,84,0.64,53.76
565150,20110901,79321,14298,12,4.95,59.400000000000006
565150,20110901,79302M,14298,12,2.55,30.599999999999998
565150,20110901,21179,14298,48,0.39,18.72
565150,20110901,22161,14298,48,0.19,9.120000000000001
565150,20110901,46118,14298,24,0.85,20.4
565150,20110901,47518F,14298,96,0.12,11.52
565150,20110901,84596B,14298,32,0.42,13.44
565150,20110901,84660B,14298,86,0.79,67.94
565150,20110901,84660C,14298,20,0.79,15.8
565150,20110901,84596G,14298,32,0.42,13.44
565150,20110901,84660A,14298,120,0.79,94.80000000000001
565150,20110901,23145,14298,24,0.79,18.96
565150,20110901,23188,14298,12,1.45,17.4
565150,20110901,23144,14298,48,0.72,34.56
565150,20110901,23212,14298,24,1.04,24.96
565150,20110901,23217,14298,24,1.04,24.96
565150,20110901,23213,14298,24,1.04,24.96
565150,20110901,23218,14298,24,1.04,24.96
565150,20110901,23216,14298,24,1.04,24.96
565150,20110901,23225,14298,24,0.72,17.28
565150,20110901,23263,14298,24,1.04,24.96
565150,20110901,23266,14298,24,1.04,24.96
565150,20110901,23270,14298,12,1.25,15
565150,20110901,23293,14298,24,0.72,17.28
565150,20110901,23296,14298,24,1.04,24.96
565150,20110901,23297,14298,16,1.45,23.2
565150,20110901,23295,14298,16,0.72,11.52
565150,20110901,23308,14298,24,0.42,10.08
565150,20110901,23322,14298,24,2.55,61.199999999999996
565150,20110901,23325,14298,12,1.45,17.4
565150,20110901,23323,14298,30,1.85,55.5
565150,20110901,23326,14298,48,0.55,26.400000000000002
565150,20110901,23321,14298,24,1.45,34.8
565150,20110901,23327,14298,48,0.55,26.400000000000002
565150,20110901,23328,14298,8,3.39,27.12
565150,20110901,23331,14298,96,0.55,52.800000000000004
565150,20110901,23334,14298,96,0.55,52.800000000000004
565150,20110901,23329,14298,36,1.45,52.199999999999996
565150,20110901,23332,14298,36,1.45,52.199999999999996
565150,20110901,23330,14298,36,1.04,37.44
565150,20110901,23333,14298,36,1.04,37.44
565150,20110901,23343,14298,10,1.79,17.9
565150,20110901,23344,14298,10,1.79,17.9
565150,20110901,23356,14298,24,4.95,118.80000000000001
565150,20110901,23359,14298,12,1.65,19.799999999999997
565150,20110901,23357,14298,24,4.15,99.60000000000001
565150,20110901,23355,14298,24,4.15,99.60000000000001
565150,20110901,23358,14298,24,3.29,78.96000000000001
565150,20110901,23432,14298,48,0.72,34.56
565150,20110901,23433,14298,48,0.72,34.56
565150,20110901,23431,14298,24,0.72,17.28
565150,20110901,84992,14298,48,0.42,20.16
565150,20110901,22469,14298,36,1.45,52.199999999999996
565150,20110901,21232,14298,24,1.06,25.44
565150,20110901,22595,14298,24,0.72,17.28
565150,20110901,22423,14298,16,10.95,175.2
565150,20110901,22197,14298,36,0.72,25.919999999999998
565150,20110901,85123A,14298,24,2.55,61.199999999999996
565150,20110901,22465,14298,24,1.45,34.8
565150,20110901,23099,14298,12,5.75,69
565150,20110901,22224,14298,6,2.55,15.299999999999999
565150,20110901,22784,14298,6,4.25,25.5
565150,20110901,71053,14298,12,3.39,40.68
565150,20110901,22464,14298,12,1.45,17.4
565150,20110901,21733,14298,24,2.55,61.199999999999996
565150,20110901,22789,14298,8,1.65,13.2
565150,20110901,22804,14298,6,2.55,15.299999999999999
565150,20110901,21730,14298,18,4.25,76.5
565150,20110901,22460,14298,24,1.06,25.44
565150,20110901,71477,14298,24,2.75,66
565150,20110901,84970L,14298,36,0.79,28.44
565150,20110901,84970S,14298,36,0.64,23.04
565150,20110901,84950,14298,36,0.55,19.8
565150,20110901,22792,14298,12,0.72,8.64
565150,20110901,22112,14298,3,4.25,12.75
565150,20110901,22113,14298,4,3.39,13.56
565150,20110901,22114,14298,4,3.75,15
565150,20110901,47421,14298,48,0.36,17.28
565150,20110901,47422,14298,48,0.36,17.28
565150,20110901,22960,14298,12,3.75,45
565150,20110901,22962,14298,12,0.72,8.64
565150,20110901,22963,14298,12,0.72,8.64
565150,20110901,22961,14298,12,1.25,15
565150,20110901,22441,14298,8,1.85,14.8
565150,20110901,22488,14298,12,1.45,17.4
565150,20110901,22457,14298,6,2.55,15.299999999999999
565150,20110901,22219,14298,36,0.72,25.919999999999998
565150,20110901,22470,14298,6,2.55,15.299999999999999
565150,20110901,23182,14298,48,0.72,34.56
565150,20110901,82580,14298,24,0.42,10.08
565150,20110901,82551,14298,12,1.25,15
565150,20110901,21164,14298,6,2.55,15.299999999999999
565150,20110901,21903,14298,12,1.85,22.200000000000003
565150,20110901,82582,14298,12,1.85,22.200000000000003
565150,20110901,82600,14298,12,1.85,22.200000000000003
565150,20110901,21908,14298,12,1.85,22.200000000000003
565150,20110901,82567,14298,6,1.69,10.14
565150,20110901,17038,14298,100,0.07,7.000000000000001
565150,20110901,17021,14298,72,0.24,17.28
565150,20110901,72225C,14298,96,0.21,20.16
565150,20110901,18094C,14298,12,0.85,10.2
565150,20110901,17084R,14298,72,0.16,11.52
565150,20110901,84375,14298,12,1.85,22.200000000000003
565150,20110901,22965,14298,6,1.85,11.100000000000001
565150,20110901,22930,14298,6,2.1,12.600000000000001
565150,20110901,22932,14298,6,2.1,12.600000000000001
565150,20110901,22936,14298,6,2.75,16.5
565150,20110901,22931,14298,6,2.1,12.600000000000001
565150,20110901,22935,14298,6,2.75,16.5
565150,20110901,22937,14298,6,2.1,12.600000000000001
565150,20110901,23184,14298,12,4.15,49.800000000000004
565150,20110901,71406C,14298,20,0.42,8.4
565150,20110901,23174,14298,12,3.75,45
565150,20110901,23172,14298,24,1.45,34.8
565150,20110901,23170,14298,24,1.45,34.8
565150,20110901,23171,14298,24,1.45,34.8
565150,20110901,23173,14298,12,8.15,97.80000000000001
565150,20110901,22698,14298,24,2.55,61.199999999999996
565150,20110901,22699,14298,24,2.55,61.199999999999996
565150,20110901,22697,14298,6,2.55,15.299999999999999
565150,20110901,23163,14298,16,2.08,33.28
565150,20110901,23161,14298,24,1.04,24.96
565150,20110901,23160,14298,24,1.04,24.96
565150,20110901,23164,14298,4,4.15,16.6
565150,20110901,21544,14298,48,0.65,31.200000000000003
565150,20110901,22650,14298,12,1.25,15
565150,20110901,21931,14298,40,1.79,71.6
565150,20110901,21928,14298,20,1.79,35.8
565150,20110901,21929,14298,20,1.79,35.8
565150,20110901,21930,14298,10,1.79,17.9
565150,20110901,22386,14298,20,1.79,35.8
565150,20110901,22411,14298,20,1.79,35.8
565150,20110901,22385,14298,20,1.79,35.8
565150,20110901,23201,14298,20,1.79,35.8
565150,20110901,85099C,14298,20,1.79,35.8
565150,20110901,85099F,14298,20,1.79,35.8
565150,20110901,23061,14298,24,1.04,24.96
565150,20110901,22822,14298,4,4.95,19.8
565150,20110901,23087,14298,32,1.04,33.28
565150,20110901,23088,14298,32,1.04,33.28
565150,20110901,22948,14298,24,0.72,17.28
565150,20110901,23181,14298,8,7.5,60
565150,20110901,23183,14298,6,3.29,19.740000000000002
565150,20110901,23178,14298,6,2.49,14.940000000000001
565150,20110901,23226,14298,48,1.04,49.92
565150,20110901,23227,14298,24,1.04,24.96
565150,20110901,23228,14298,24,1.04,24.96
565150,20110901,21390,14298,72,1.06,76.32000000000001
565150,20110901,22294,14298,24,1.06,25.44
565150,20110901,22295,14298,24,1.45,34.8
565151,20110901,23328,16923,8,3.75,30
565151,20110901,22799,16923,1,8.5,8.5
565151,20110901,22776,16923,2,9.95,19.9
565151,20110901,22580,16923,2,5.95,11.9
565151,20110901,23307,16923,4,0.55,2.2
565151,20110901,23157,16923,4,2.08,8.32
565151,20110901,22980,16923,2,1.65,3.3
565151,20110901,23154,16923,2,2.08,4.16
565151,20110901,22979,16923,1,1.45,1.45
565151,20110901,23159,16923,3,2.08,6.24
565151,20110901,85049H,16923,1,1.25,1.25
565151,20110901,85049C,16923,1,1.25,1.25
565151,20110901,23165,16923,1,1.65,1.65
565151,20110901,23198,16923,4,1.45,5.8
565151,20110901,23306,16923,3,1.45,4.35
565151,20110901,22979,16923,1,1.45,1.45
565151,20110901,22423,16923,1,12.75,12.75
565151,20110901,23247,16923,6,2.89,17.34
565151,20110901,22365,16923,1,8.25,8.25
565151,20110901,23174,16923,1,4.15,4.15
565151,20110901,82494L,16923,6,2.95,17.700000000000003
565151,20110901,85066,16923,2,12.75,25.5
565151,20110901,22624,16923,1,8.5,8.5
565151,20110901,22698,16923,5,2.95,14.75
565151,20110901,22697,16923,5,2.95,14.75
565151,20110901,22699,16923,2,2.95,5.9
565151,20110901,21430,16923,1,3.75,3.75
565151,20110901,23245,16923,1,4.95,4.95
565151,20110901,47580,16923,2,2.55,5.1
565151,20110901,47559B,16923,3,1.25,3.75
565151,20110901,23241,16923,3,2.08,6.24
565151,20110901,22720,16923,2,4.95,9.9
565151,20110901,21259,16923,1,5.95,5.95
565151,20110901,21756,16923,3,6.25,18.75
565151,20110901,21754,16923,3,6.25,18.75
565151,20110901,23243,16923,4,4.95,19.8
565151,20110901,22294,16923,72,1.25,90
565151,20110901,23296,16923,4,1.25,5
565151,20110901,23295,16923,4,0.83,3.32
565151,20110901,22078,16923,7,2.1,14.700000000000001
565151,20110901,22383,16923,10,1.65,16.5
565151,20110901,23297,16923,1,1.65,1.65
565151,20110901,20727,16923,5,1.65,8.25
565151,20110901,22384,16923,6,1.65,9.899999999999999
565151,20110901,20728,16923,10,1.65,16.5
565151,20110901,22907,16923,3,0.85,2.55
565151,20110901,22989,16923,3,3.25,9.75
565151,20110901,23209,16923,4,1.65,6.6
565152,20110901,23438,17799,20,1.25,25
565152,20110901,23374,17799,20,0.82,16.4
565152,20110901,23445,17799,5,0.83,4.1499999999999995
565152,20110901,22502,17799,2,5.95,11.9
565152,20110901,23076,17799,24,1.25,30
565152,20110901,21841,17799,2,4.25,8.5
565152,20110901,20697,17799,2,2.55,5.1
565152,20110901,20698,17799,2,2.55,5.1
565152,20110901,22645,17799,4,1.45,5.8
565152,20110901,22646,17799,4,1.45,5.8
565152,20110901,22748,17799,2,2.1,4.2
565152,20110901,22747,17799,2,2.1,4.2
565152,20110901,22745,17799,2,2.1,4.2
565152,20110901,22746,17799,2,2.1,4.2
565152,20110901,23203,17799,2,2.08,4.16
565152,20110901,23200,17799,4,2.08,8.32
565152,20110901,21930,17799,2,2.08,4.16
565152,20110901,85099C,17799,4,2.08,8.32
565152,20110901,85099B,17799,4,2.08,8.32
565152,20110901,22386,17799,3,2.08,6.24
565152,20110901,20725,17799,2,1.65,3.3
565152,20110901,22385,17799,2,2.08,4.16
565152,20110901,72741,17799,9,1.45,13.049999999999999
565152,20110901,22208,17799,1,0.83,0.83
565152,20110901,23082,17799,1,3.75,3.75
565152,20110901,22383,17799,2,1.65,3.3
565152,20110901,22384,17799,3,1.65,4.949999999999999
565152,20110901,23202,17799,2,2.08,4.16
565152,20110901,22382,17799,2,1.65,3.3
565152,20110901,23209,17799,2,1.65,3.3
565152,20110901,20727,17799,4,1.65,6.6
565152,20110901,23206,17799,3,1.65,4.949999999999999
565152,20110901,23199,17799,4,2.08,8.32
565152,20110901,21372,17799,2,0.75,1.5
565152,20110901,21371,17799,2,0.75,1.5
565152,20110901,21369,17799,2,1.25,2.5
565152,20110901,21365,17799,3,0.75,2.25
565152,20110901,84375,17799,2,2.1,4.2
565152,20110901,84050,17799,6,1.65,9.899999999999999
565152,20110901,23323,17799,2,2.1,4.2
565152,20110901,84692,17799,5,0.42,2.1
565152,20110901,22644,17799,4,1.45,5.8
565152,20110901,23084,17799,6,2.08,12.48
565152,20110901,22564,17799,3,1.25,3.75
565152,20110901,22210,17799,1,0.83,0.83
565152,20110901,22208,17799,1,0.83,0.83
565152,20110901,22966,17799,6,1.25,7.5
565152,20110901,84378,17799,3,1.45,4.35
565152,20110901,84380,17799,2,1.45,2.9
565152,20110901,20828,17799,5,2.55,12.75
565152,20110901,23322,17799,2,2.95,5.9
565152,20110901,51014C,17799,12,0.39,4.68
565152,20110901,51014A,17799,12,0.39,4.68
565152,20110901,21564,17799,3,2.95,8.850000000000001
565152,20110901,22744,17799,1,2.95,2.95
565152,20110901,22743,17799,3,2.95,8.850000000000001
565152,20110901,21592,17799,1,1.25,1.25
565152,20110901,23083,17799,5,3.75,18.75
565152,20110901,22940,17799,2,4.25,8.5
565152,20110901,21034,17799,6,0.95,5.699999999999999
565153,20110901,21977,18241,24,0.55,13.200000000000001
565153,20110901,84991,18241,24,0.55,13.200000000000001
565153,20110901,21212,18241,24,0.55,13.200000000000001
565153,20110901,85099B,18241,10,2.08,20.8
565153,20110901,85014B,18241,6,5.95,35.7
565153,20110901,22090,18241,6,2.95,17.700000000000003
565153,20110901,21912,18241,8,3.75,30
565154,20110901,23206,13470,10,1.65,16.5
565154,20110901,20727,13470,10,1.65,16.5
565154,20110901,20725,13470,10,1.65,16.5
565155,20110901,22727,16672,24,3.75,90
565155,20110901,22726,16672,24,3.75,90
565155,20110901,22467,16672,72,2.1,151.20000000000002
565155,20110901,22781,16672,12,6.75,81
565155,20110901,22699,16672,12,2.95,35.400000000000006
565155,20110901,22698,16672,6,2.95,17.700000000000003
565155,20110901,22697,16672,6,2.95,17.700000000000003
565155,20110901,22972,16672,12,1.65,19.799999999999997
565155,20110901,22629,16672,24,1.95,46.8
565155,20110901,22630,16672,30,1.95,58.5
565156,20110901,23198,13045,12,1.45,17.4
565156,20110901,23307,13045,24,0.55,13.200000000000001
565156,20110901,22993,13045,12,1.25,15
565156,20110901,23296,13045,8,1.25,10
565156,20110901,23322,13045,6,2.95,17.700000000000003
565156,20110901,85099B,13045,20,2.08,41.6
565156,20110901,22965,13045,6,2.1,12.600000000000001
565156,20110901,22964,13045,6,2.1,12.600000000000001
565156,20110901,23203,13045,20,2.08,41.6
565156,20110901,23199,13045,10,2.08,20.8
565156,20110901,22983,13045,12,0.42,5.04
565156,20110901,84946,13045,12,1.25,15
565156,20110901,84945,13045,12,0.85,10.2
565156,20110901,84949,13045,6,1.65,9.899999999999999
565156,20110901,22460,13045,12,1.25,15
565156,20110901,23545,13045,25,0.42,10.5
565156,20110901,23236,13045,6,2.89,17.34
565156,20110901,22077,13045,12,1.65,19.799999999999997
565157,20110901,23084,16168,48,1.79,85.92
565158,20110901,72127,17024,20,1.25,25
565181,20110901,21889,17381,216,1.25,270
565181,20110901,21791,17381,216,1.06,228.96
565181,20110901,22555,17381,192,1.65,316.79999999999995
565181,20110901,22659,17381,192,1.65,316.79999999999995
565181,20110901,21790,17381,72,0.72,51.839999999999996
565181,20110901,21703,17381,480,0.42,201.6
565186,20110901,23551,17220,12,0.39,4.68
565186,20110901,23230,17220,25,0.42,10.5
565186,20110901,22569,17220,6,3.75,22.5
565186,20110901,22570,17220,1,3.75,3.75
565186,20110901,22568,17220,1,3.75,3.75
565186,20110901,22560,17220,5,1.25,6.25
565186,20110901,22561,17220,4,1.65,6.6
565186,20110901,20682,17220,2,3.25,6.5
565186,20110901,20969,17220,4,3.75,15
565186,20110901,16161U,17220,25,0.42,10.5
565186,20110901,22711,17220,25,0.42,10.5
565186,20110901,23550,17220,25,0.42,10.5
565192,20110901,22493,17220,7,1.65,11.549999999999999
565197,20110901,23198,13376,12,1.45,17.4
565197,20110901,23307,13376,24,0.55,13.200000000000001
565197,20110901,22720,13376,3,4.95,14.850000000000001
565197,20110901,22960,13376,6,4.25,25.5
565197,20110901,21112,13376,6,2.95,17.700000000000003
565197,20110901,21110,13376,2,6.75,13.5
565197,20110901,21108,13376,9,2.55,22.95
565197,20110901,22907,13376,12,0.85,10.2
565197,20110901,84510A,13376,10,1.25,12.5
565197,20110901,84509A,13376,4,3.75,15
565197,20110901,20984,13376,24,0.29,6.959999999999999
565197,20110901,21671,13376,12,1.25,15
565197,20110901,21669,13376,12,1.25,15
565197,20110901,C2,13376,1,50,50
565198,20110901,22998,16729,48,0.42,20.16
565198,20110901,22999,16729,24,0.42,10.08
565198,20110901,23005,16729,72,0.42,30.24
565198,20110901,82613D,16729,2,1.25,2.5
565198,20110901,82613B,16729,2,1.25,2.5
565198,20110901,82613C,16729,2,1.25,2.5
565198,20110901,84879,16729,8,1.69,13.52
565198,20110901,47566,16729,6,4.95,29.700000000000003
565198,20110901,23238,16729,3,4.15,12.450000000000001
565198,20110901,22383,16729,6,1.65,9.899999999999999
565198,20110901,22382,16729,6,1.65,9.899999999999999
565198,20110901,23208,16729,6,1.65,9.899999999999999
565198,20110901,22558,16729,2,1.65,3.3
565198,20110901,22659,16729,9,1.95,17.55
565198,20110901,22173,16729,1,3.29,3.29
565198,20110901,85099B,16729,3,2.08,6.24
565198,20110901,23203,16729,3,2.08,6.24
565198,20110901,23199,16729,2,2.08,4.16
565198,20110901,84927F,16729,6,0.39,2.34
565198,20110901,84836,16729,12,1.25,15
565198,20110901,23147,16729,6,1.45,8.7
565198,20110901,22616,16729,24,0.39,9.36
565198,20110901,20725,16729,10,1.65,16.5
565198,20110901,23209,16729,18,1.65,29.7
565198,20110901,22729,16729,3,3.75,11.25
565198,20110901,22728,16729,4,3.75,15
565198,20110901,22727,16729,4,3.75,15
565198,20110901,22726,16729,8,3.75,30
565199,20110901,22797,18171,3,16.95,50.849999999999994
565199,20110901,21955,18171,4,7.95,31.8
565199,20110901,48187,18171,4,7.95,31.8
565199,20110901,47566,18171,8,4.95,39.6
565199,20110901,84879,18171,48,1.69,81.12
565199,20110901,21623,18171,4,9.95,39.8
565199,20110901,22507,18171,4,4.95,19.8
565199,20110901,72586,18171,36,0.42,15.12
